"Carrier Group","Delivery Type","Segment","Sms Relay","Sms Phone Number","Date","MonthYear","Quarter","Week","Sent","Delivered","Clicks","Unique Clicks","Clicks to Sent Rate","Unique Clicks to Sent Rate","Unsubscribes","Unique Unsubscribes","Bounces","Refusals","Revenue","RPS","Complaints","Unique Complaints"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546961","2026-02-04","Feb, 2026","Q1, 2026","Week 06, 2026","16","16","5","5","31.2500","31.2500","0","0","0","0","0.2","0.0125","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546961","2026-02-03","Feb, 2026","Q1, 2026","Week 06, 2026","17","17","11","8","64.7059","47.0588","0","0","0","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546961","2026-02-02","Feb, 2026","Q1, 2026","Week 06, 2026","22","22","7","4","31.8182","18.1818","0","0","0","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546961","2026-02-01","Feb, 2026","Q1, 2026","Week 05, 2026","20","20","10","9","50.0000","45.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546961","2026-01-31","Jan, 2026","Q1, 2026","Week 05, 2026","13","13","5","3","38.4615","23.0769","0","0","0","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546961","2026-01-30","Jan, 2026","Q1, 2026","Week 05, 2026","16","16","6","5","37.5000","31.2500","0","0","0","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546961","2026-01-29","Jan, 2026","Q1, 2026","Week 05, 2026","22","22","16","9","72.7273","40.9091","0","0","0","0","0.36","0.01636363636363636","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546961","2026-01-28","Jan, 2026","Q1, 2026","Week 05, 2026","24","24","17","15","70.8333","62.5000","0","0","0","0","1.5448","0.06436666666666667","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546961","2026-01-27","Jan, 2026","Q1, 2026","Week 05, 2026","16","16","12","11","75.0000","68.7500","0","0","0","0","2.069","0.1293125","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546963","2026-02-05","Feb, 2026","Q1, 2026","Week 06, 2026","3","3","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546963","2026-02-04","Feb, 2026","Q1, 2026","Week 06, 2026","16","16","11","7","68.7500","43.7500","0","0","0","0","1.9042","0.1190125","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546963","2026-02-03","Feb, 2026","Q1, 2026","Week 06, 2026","8","7","3","3","37.5000","37.5000","0","0","1","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546963","2026-02-02","Feb, 2026","Q1, 2026","Week 06, 2026","13","13","8","7","61.5385","53.8462","0","0","0","0","0.36","0.02769230769230769","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546963","2026-02-01","Feb, 2026","Q1, 2026","Week 05, 2026","14","14","7","5","50.0000","35.7143","0","0","0","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546963","2026-01-31","Jan, 2026","Q1, 2026","Week 05, 2026","10","10","3","2","30.0000","20.0000","0","0","0","0","0.2331","0.02331","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546963","2026-01-30","Jan, 2026","Q1, 2026","Week 05, 2026","20","19","8","7","40.0000","35.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546963","2026-01-29","Jan, 2026","Q1, 2026","Week 05, 2026","19","19","9","6","47.3684","31.5789","0","0","0","0","0.3639","0.01915263157894737","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546963","2026-01-28","Jan, 2026","Q1, 2026","Week 05, 2026","18","18","12","9","66.6667","50.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546963","2026-01-27","Jan, 2026","Q1, 2026","Week 05, 2026","20","19","7","6","35.0000","30.0000","0","0","1","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546966","2026-02-05","Feb, 2026","Q1, 2026","Week 06, 2026","2","2","1","1","50.0000","50.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546966","2026-02-04","Feb, 2026","Q1, 2026","Week 06, 2026","16","16","11","7","68.7500","43.7500","0","0","0","0","0.2","0.0125","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546966","2026-02-03","Feb, 2026","Q1, 2026","Week 06, 2026","9","9","4","4","44.4444","44.4444","0","0","1","0","0.6407","0.0711888888888889","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546966","2026-02-02","Feb, 2026","Q1, 2026","Week 06, 2026","12","12","10","6","83.3333","50.0000","0","0","0","0","0.3453","0.028775","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546966","2026-02-01","Feb, 2026","Q1, 2026","Week 05, 2026","25","24","7","5","28.0000","20.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546966","2026-01-31","Jan, 2026","Q1, 2026","Week 05, 2026","15","15","6","5","40.0000","33.3333","0","0","0","0","0.17","0.011333333333333334","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546966","2026-01-30","Jan, 2026","Q1, 2026","Week 05, 2026","12","12","8","7","66.6667","58.3333","0","0","0","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546966","2026-01-29","Jan, 2026","Q1, 2026","Week 05, 2026","19","19","8","7","42.1053","36.8421","0","0","0","0","0.4405","0.02318421052631579","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546966","2026-01-28","Jan, 2026","Q1, 2026","Week 05, 2026","16","16","9","8","56.2500","50.0000","0","0","1","0","0.56","0.035","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546966","2026-01-27","Jan, 2026","Q1, 2026","Week 05, 2026","24","24","16","9","66.6667","37.5000","0","0","0","0","3.3851999999999998","0.14104999999999998","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546967","2026-02-05","Feb, 2026","Q1, 2026","Week 06, 2026","9","9","4","3","44.4444","33.3333","0","0","0","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546967","2026-02-04","Feb, 2026","Q1, 2026","Week 06, 2026","21","21","17","7","80.9524","33.3333","0","0","0","0","0.2992","0.014247619047619049","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546967","2026-02-03","Feb, 2026","Q1, 2026","Week 06, 2026","12","12","8","5","66.6667","41.6667","0","0","0","0","0.2","0.016666666666666666","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546967","2026-02-02","Feb, 2026","Q1, 2026","Week 06, 2026","20","20","13","8","65.0000","40.0000","0","0","0","0","1.1099999999999999","0.055499999999999994","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546967","2026-02-01","Feb, 2026","Q1, 2026","Week 05, 2026","16","16","13","9","81.2500","56.2500","0","0","0","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546967","2026-01-31","Jan, 2026","Q1, 2026","Week 05, 2026","13","13","10","8","76.9231","61.5385","0","0","0","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546967","2026-01-30","Jan, 2026","Q1, 2026","Week 05, 2026","16","15","7","6","43.7500","37.5000","0","0","0","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546967","2026-01-29","Jan, 2026","Q1, 2026","Week 05, 2026","19","19","15","12","78.9474","63.1579","0","0","0","0","1.5767","0.08298421052631579","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546967","2026-01-28","Jan, 2026","Q1, 2026","Week 05, 2026","21","21","11","8","52.3810","38.0952","0","0","0","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546967","2026-01-27","Jan, 2026","Q1, 2026","Week 05, 2026","22","22","12","11","54.5455","50.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15123250119","2026-02-16","Feb, 2026","Q1, 2026","Week 08, 2026","15","15","11","7","73.3333","46.6667","0","0","0","0","0.1949","0.012993333333333332","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15123250119","2026-02-15","Feb, 2026","Q1, 2026","Week 07, 2026","22","22","10","10","45.4545","45.4545","0","0","1","0","0.3","0.013636363636363636","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15123250119","2026-02-14","Feb, 2026","Q1, 2026","Week 07, 2026","12","12","7","7","58.3333","58.3333","0","0","0","0","0.3862","0.032183333333333335","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15123250119","2026-02-13","Feb, 2026","Q1, 2026","Week 07, 2026","21","21","12","10","57.1429","47.6190","0","0","0","0","1.1059999999999999","0.05266666666666666","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15123250119","2026-02-12","Feb, 2026","Q1, 2026","Week 07, 2026","27","26","11","8","40.7407","29.6296","0","0","0","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15123250119","2026-02-11","Feb, 2026","Q1, 2026","Week 07, 2026","66","65","41","32","62.1212","48.4848","0","0","1","0","0.37","0.005606060606060606","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15123250119","2026-02-09","Feb, 2026","Q1, 2026","Week 07, 2026","35","34","25","19","71.4286","54.2857","0","0","1","0","0.5700000000000001","0.01628571428571429","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15123250119","2026-02-08","Feb, 2026","Q1, 2026","Week 06, 2026","65","64","39","30","60.0000","46.1538","0","0","1","0","1.8719000000000001","0.02879846153846154","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15123250119","2026-02-07","Feb, 2026","Q1, 2026","Week 06, 2026","54","52","30","22","55.5556","40.7407","0","0","1","0","2.3089000000000004","0.04275740740740742","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15123250119","2026-02-06","Feb, 2026","Q1, 2026","Week 06, 2026","16","16","3","3","18.7500","18.7500","0","0","0","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15123250119","2026-02-05","Feb, 2026","Q1, 2026","Week 06, 2026","13","12","3","3","23.0769","23.0769","0","0","0","0","0.2","0.015384615384615385","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15123250119","2026-02-04","Feb, 2026","Q1, 2026","Week 06, 2026","18","18","9","7","50.0000","38.8889","0","0","0","0","0.7506999999999999","0.04170555555555555","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15123250119","2026-02-03","Feb, 2026","Q1, 2026","Week 06, 2026","14","14","11","8","78.5714","57.1429","0","0","0","0","1.1784","0.08417142857142856","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15123250119","2026-02-02","Feb, 2026","Q1, 2026","Week 06, 2026","9","9","4","3","44.4444","33.3333","0","0","0","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15123250119","2026-02-01","Feb, 2026","Q1, 2026","Week 05, 2026","18","18","11","9","61.1111","50.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15123250119","2026-01-31","Jan, 2026","Q1, 2026","Week 05, 2026","14","14","9","6","64.2857","42.8571","0","0","0","0","1.5895","0.11353571428571428","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15123250119","2026-01-30","Jan, 2026","Q1, 2026","Week 05, 2026","11","11","6","4","54.5455","36.3636","0","0","0","0","0.2","0.018181818181818184","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15123250119","2026-01-29","Jan, 2026","Q1, 2026","Week 05, 2026","19","18","10","6","52.6316","31.5789","0","0","0","0","1.38","0.07263157894736842","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15123250119","2026-01-28","Jan, 2026","Q1, 2026","Week 05, 2026","25","25","14","10","56.0000","40.0000","0","0","1","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15123250119","2026-01-27","Jan, 2026","Q1, 2026","Week 05, 2026","27","26","13","12","48.1481","44.4444","0","0","0","0","0.5358","0.019844444444444446","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15126314484","2026-02-16","Feb, 2026","Q1, 2026","Week 08, 2026","21","20","5","4","23.8095","19.0476","0","0","0","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15126314484","2026-02-15","Feb, 2026","Q1, 2026","Week 07, 2026","31","30","16","13","51.6129","41.9355","0","0","1","0","0.8263999999999999","0.02665806451612903","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15126314484","2026-02-14","Feb, 2026","Q1, 2026","Week 07, 2026","17","17","18","10","105.8824","58.8235","0","0","0","0","0.5536","0.03256470588235294","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15126314484","2026-02-13","Feb, 2026","Q1, 2026","Week 07, 2026","18","18","11","8","61.1111","44.4444","0","0","0","0","1.0305","0.057249999999999995","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15126314484","2026-02-12","Feb, 2026","Q1, 2026","Week 07, 2026","30","30","18","14","60.0000","46.6667","0","0","0","0","0.4","0.013333333333333334","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15126314484","2026-02-11","Feb, 2026","Q1, 2026","Week 07, 2026","82","82","53","38","64.6341","46.3415","0","0","0","0","1.6800000000000002","0.02048780487804878","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15126314484","2026-02-09","Feb, 2026","Q1, 2026","Week 07, 2026","32","32","20","13","62.5000","40.6250","0","0","0","0","0.37","0.0115625","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15126314484","2026-02-08","Feb, 2026","Q1, 2026","Week 06, 2026","48","47","27","22","56.2500","45.8333","0","0","1","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15126314484","2026-02-07","Feb, 2026","Q1, 2026","Week 06, 2026","44","44","23","18","52.2727","40.9091","0","0","0","0","2.2257000000000002","0.05058409090909091","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15126314484","2026-02-06","Feb, 2026","Q1, 2026","Week 06, 2026","24","24","16","11","66.6667","45.8333","0","0","0","0","2.5627","0.10677916666666666","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15126314484","2026-02-05","Feb, 2026","Q1, 2026","Week 06, 2026","13","13","11","6","84.6154","46.1538","0","0","1","0","1.1914","0.09164615384615385","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15126314484","2026-02-04","Feb, 2026","Q1, 2026","Week 06, 2026","21","19","7","7","33.3333","33.3333","0","0","0","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15126314484","2026-02-03","Feb, 2026","Q1, 2026","Week 06, 2026","13","13","7","5","53.8462","38.4615","0","0","0","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15126314484","2026-02-02","Feb, 2026","Q1, 2026","Week 06, 2026","12","12","9","6","75.0000","50.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15126314484","2026-02-01","Feb, 2026","Q1, 2026","Week 05, 2026","17","17","11","7","64.7059","41.1765","0","0","0","0","1.5451000000000001","0.09088823529411766","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15126314484","2026-01-31","Jan, 2026","Q1, 2026","Week 05, 2026","15","15","3","3","20.0000","20.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15126314484","2026-01-30","Jan, 2026","Q1, 2026","Week 05, 2026","26","26","13","11","50.0000","42.3077","0","0","0","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15126314484","2026-01-29","Jan, 2026","Q1, 2026","Week 05, 2026","14","14","2","2","14.2857","14.2857","0","0","0","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15126314484","2026-01-28","Jan, 2026","Q1, 2026","Week 05, 2026","17","16","9","7","52.9412","41.1765","0","0","0","0","0.2","0.011764705882352941","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15126314484","2026-01-27","Jan, 2026","Q1, 2026","Week 05, 2026","24","24","8","6","33.3333","25.0000","0","0","0","0","1.5628000000000002","0.06511666666666667","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","20407","2026-02-07","Feb, 2026","Q1, 2026","Week 06, 2026","11","0","11","11","100.0000","100.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","20407","2026-02-06","Feb, 2026","Q1, 2026","Week 06, 2026","91","0","91","91","100.0000","100.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","20407","2026-02-05","Feb, 2026","Q1, 2026","Week 06, 2026","79","0","79","79","100.0000","100.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","20407","2026-02-04","Feb, 2026","Q1, 2026","Week 06, 2026","27","0","27","27","100.0000","100.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","20407","2026-02-03","Feb, 2026","Q1, 2026","Week 06, 2026","52","48","95","52","182.6923","100.0000","0","0","0","0","4.9699","0.095575","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","20407","2026-02-02","Feb, 2026","Q1, 2026","Week 06, 2026","37","37","63","37","170.2703","100.0000","0","0","0","0","1.6337000000000002","0.04415405405405406","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","20407","2026-02-01","Feb, 2026","Q1, 2026","Week 05, 2026","26","26","46","26","176.9231","100.0000","0","0","0","0","1.4084999999999999","0.05417307692307692","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","20407","2026-01-31","Jan, 2026","Q1, 2026","Week 05, 2026","28","26","52","28","185.7143","100.0000","0","0","0","0","1.4014","0.05005","0","0"
